time,v,bsoc,i
5166900,134296,8343,6694
5167400,134293,8344,6700
5167900,134292,8345,6693
5168400,134291,8346,6694
5168900,134289,8347,6694
5169400,134290,8348,6695
5169900,134288,8349,6698
5170400,134289,8350,6698
5170900,134285,8350,6699
5171400,134287,8351,6701
5171900,134286,8352,6698
5172400,134284,8353,6698
5172900,134284,8354,6697
5173400,134282,8355,6700
5173900,134281,8356,6700
5174400,134277,8357,6700
5174900,134279,8358,6702
5175400,134278,8359,6702
5175900,134278,8360,6698
5176400,134278,8361,6696
5176900,134278,8362,6700
5177400,134276,8363,6696
5177900,134275,8363,6698
5178401,134272,8364,6701
5178901,134273,8365,6699
5179402,134271,8366,6700
5179902,134272,8367,6697
5180403,134270,8368,6696
5180903,134270,8369,6700
5181404,134270,8370,6700
5181904,134270,8371,6700
5182405,134269,8372,6698
5182905,134268,8373,6696
5183406,134268,8374,6700
5183906,134266,8375,6699
5184407,134267,8376,6698
5184907,134267,8376,6693
5185408,134263,8377,6691
5185908,134262,8378,6698
5186409,134262,8379,6699
5186909,134260,8380,6699
5187410,134262,8381,6697
5187910,134261,8382,6694
5188411,134261,8383,6697
5188911,134259,8384,6700
5189412,134261,8385,6699
5189912,134258,8386,6695
5190413,134259,8387,6698
5190913,134257,8388,6697
5191414,134256,8389,6697
5191914,134253,8389,6695
5192415,134255,8390,6696
5192915,134256,8391,6697
5193416,134254,8392,6697
5193916,134252,8393,6696
5194417,134253,8394,6697
5194917,134253,8395,6696
5195418,134251,8396,6693
5195918,134248,8397,6695
5196419,134249,8398,6698
5196919,134249,8399,6694
5197420,134249,8400,6697
5197920,134246,8401,6698
5198421,134247,8402,6699
5198921,134246,8402,6696
5199422,134245,8403,6697
5199922,134244,8404,6697
5200423,134244,8405,6694
5200923,134244,8406,6696
5201424,134242,8407,6695
5201924,134242,8408,6693
5202425,134240,8409,6699
5202925,134239,8410,6696
5203426,134239,8411,6693
5203926,134238,8412,6696
5204427,134237,8413,6701
5204927,134237,8414,6697
5205428,134237,8415,6694
5206429,134234,8416,6696
5206929,134233,8417,6696
5207430,134231,8418,6695
5207930,134229,8419,6694
5208431,134230,8420,6697
5208931,134230,8421,6698
5209432,134227,8422,6695
5209932,134228,8423,6699
5210433,134226,8424,6701
5210933,134228,8425,6699
5211434,134225,8426,6698
5211934,134224,8427,6700
5212435,134223,8428,6699
5212935,134223,8429,6699
5213436,134222,8429,6695
5213936,134222,8430,6701
5214437,134222,8431,6699
5214937,134220,8432,6699
5215438,134220,8433,6700
5215938,134220,8434,6699
5216439,134218,8435,6698
5216939,134218,8436,6695
5217440,134215,8437,6695
5217940,134217,8438,6697
5218441,134216,8439,6700
5218941,134215,8440,6698
5219442,134215,8441,6695
5219942,134214,8442,6699
5220443,134214,8442,6694
5220943,134213,8443,6695
5221444,134210,8444,6697
5221944,134210,8445,6699
5222445,134209,8446,6696
5222945,134207,8447,6701
5223446,134208,8448,6700
5223946,134208,8449,6700
5224447,134208,8450,6697
5224947,134208,8451,6697
5225448,134206,8452,6700
5225948,134206,8453,6698
5226449,134204,8454,6698
5226949,134205,8455,6698
5227450,134204,8455,6697
5227950,134203,8456,6701
5228451,134202,8457,6701
5228951,134202,8458,6699
5229452,134202,8459,6700
5229952,134202,8460,6698
5230453,134200,8461,6699
5230953,134199,8462,6701
5231454,134195,8463,6703
5231954,134195,8464,6700
5232455,134196,8465,6698
5232955,134197,8466,6700
5233456,134198,8467,6702
5233956,134195,8468,6697
5234457,134194,8468,6699
5234957,134194,8469,6697
5235458,134193,8470,6699
5235958,134194,8471,6697
5236459,134192,8472,6699
5236959,134193,8473,6698
5237460,134191,8474,6699
5237960,134189,8475,6698
5238461,134190,8476,6700
5238961,134189,8477,6699
5239462,134187,8478,6697
5239962,134185,8479,6699
5240463,134186,8480,6703
5240963,134186,8481,6698
5241464,134181,8482,6699
5241964,134182,8483,6698
5242465,134183,8484,6701
5242965,134183,8484,6697
5243466,134181,8485,6701
5243966,134181,8486,6700
5244467,134178,8487,6701
5244967,134179,8488,6697
5245468,134179,8489,6701
5245968,134174,8490,6699
5246469,134174,8491,6699
5246969,134174,8492,6698
5247470,134175,8493,6699
5248471,134172,8495,6699
5248971,134172,8496,6694
5249472,134172,8497,6697
5249972,134171,8497,6697
5250473,134169,8498,6697
5250973,134168,8499,6695
5251474,134166,8500,6691
5251974,134166,8501,6699
5252475,134166,8502,6694
5252975,134165,8503,6702
5253476,134165,8504,6700
5253976,134163,8505,6700
5254477,134164,8506,6696
5254977,134163,8507,6698
5255478,134163,8508,6699
5255978,134162,8509,6697
5256479,134158,8510,6699
5256979,134160,8510,6698
5257480,134159,8511,6699
5257980,134159,8512,6700
5258481,134156,8513,6696
5258981,134157,8514,6699
5259482,134156,8515,6701
5259982,134155,8516,6696
5260483,134152,8517,6703
5260983,134154,8518,6700
5261484,134152,8519,6701
5261984,134152,8520,6702
5262485,134151,8521,6699
5262985,134150,8522,6696
5263486,134149,8523,6701
5263986,134148,8524,6699
5264487,134147,8524,6699
5264987,134147,8525,6699
5265488,134147,8526,6698
5265988,134146,8527,6698
5266488,134147,8528,6698
5266988,134143,8529,6698
5267488,134144,8530,6696
5267988,134143,8531,6699
5268488,134141,8532,6700
5268988,134141,8533,6697
5269488,134140,8534,6697
5269988,134140,8534,6699
5270488,134138,8535,6701
5270988,134137,8536,6701
5271488,134137,8537,6699
5271988,134136,8538,6699
5272488,134133,8539,6697
5272988,134134,8540,6694
5273488,134133,8541,6698
5273988,134133,8542,6696
5274488,134132,8543,6700
5274988,134130,8544,6696
5275488,134130,8545,6698
5275988,134129,8546,6696
5276488,134130,8547,6693
5276988,134128,8547,6696
5277488,134128,8548,6691
5277988,134127,8549,6695
5278488,134126,8550,6695
5278988,134124,8551,6699
5279488,134125,8552,6700
5279988,134125,8553,6697
5280488,134122,8554,6698
5280988,134122,8555,6698
5281488,134124,8556,6694
5281988,134120,8557,6699
5282488,134119,8558,6699
5282988,134121,8559,6694
5283488,134119,8560,6698
5283988,134118,8561,6700
5284488,134117,8561,6696
5284988,134116,8562,6692
5285488,134116,8563,6698
5285988,134116,8564,6692
5286488,134117,8565,6695
5286988,134114,8566,6695
5287488,134113,8567,6696
5287988,134114,8568,6697
5288488,134113,8569,6695
5288988,134110,8570,6698
5289488,134112,8571,6696
5289988,134110,8572,6698
5290488,134110,8573,6695
5290988,134109,8574,6696
5291488,134107,8574,6696
5291988,134108,8575,6695
5292488,134104,8576,6697
5292988,134104,8577,6694
5293488,134106,8578,6694
5293988,134104,8579,6697
5294488,134102,8580,6691
5294988,134102,8581,6694
5295488,134101,8582,6695
5295988,134101,8583,6697
5296488,134101,8584,6691
5296988,134098,8585,6694
5297488,134100,8586,6693
5297988,134099,8587,6691
5298488,134099,8587,6694
5298988,134096,8588,6695
5299488,134095,8589,6696
5299988,134096,8590,6698
5300488,134095,8591,6693
5300988,134093,8592,6692
5301488,134092,8593,6694
5301988,134093,8594,6696
5302488,134092,8595,6693
5302988,134091,8596,6694
5303488,134090,8597,6694
5303988,134090,8598,6702
5304488,134089,8599,6703
5304988,134089,8600,6699
5305488,134088,8600,6701
5305988,134085,8601,6695
5306488,134083,8602,6694
5306988,134084,8603,6695
5307488,134083,8604,6696
5307988,134085,8605,6700
5308488,134083,8606,6698
5308988,134082,8607,6694
5309488,134082,8608,6698
5309988,134082,8609,6703
5310488,134080,8610,6698
5310988,134080,8611,6697
5311488,134079,8612,6697
5311988,134079,8613,6694
5312488,134077,8613,6696
5312988,134076,8614,6697
5313488,134077,8615,6699
5313988,134077,8616,6698
5314488,134076,8617,6702
5314988,134074,8618,6702
5315488,134073,8619,6701
5315988,134072,8620,6702
5316488,134071,8621,6702
5316988,134071,8622,6701
5317488,134071,8623,6704
5317988,134068,8624,6702
5318488,134068,8625,6703
5318988,134067,8626,6700
5319488,134067,8626,6701
5319988,134064,8627,6699
5320488,134064,8628,6700
5320988,134063,8629,6703
5321488,134064,8630,6705
5321988,134062,8631,6702
5322488,134061,8632,6699
5322988,134061,8633,6702
5323488,134061,8634,6704
5323988,134059,8635,6702
5324488,134060,8636,6700
5324988,134058,8637,6701
5325488,134057,8638,6698
5325988,134056,8639,6697
5326488,134057,8640,6697
5326988,134055,8640,6696
5327488,134054,8641,6698
5327988,134054,8642,6695
5328488,134054,8643,6699
5328988,134054,8644,6698
5329488,134052,8645,6697
5329988,134050,8646,6695
5330488,134051,8647,6697
5330988,134050,8648,6693
5331488,134047,8649,6694
5331988,134048,8650,6694
5332488,134046,8651,6693
5332988,134049,8652,6696
5333488,134045,8653,6694
5333988,134044,8653,6696
5334488,134044,8654,6699
5334988,134044,8655,6696
5335488,134042,8656,6696
5335988,134041,8657,6694
5336488,134042,8658,6696
5336988,134042,8659,6693
5337488,134040,8660,6697
5337988,134036,8661,6697
5338488,134038,8662,6697
5338988,134040,8663,6693
5339488,134038,8664,6695
5339988,134039,8665,6695
5340488,134036,8666,6699
5340988,134035,8666,6699
5341488,134034,8667,6701
5341988,134033,8668,6700
5342488,134032,8669,6701
5342988,134032,8670,6699
5343488,134031,8671,6699
5343988,134031,8672,6702
5344488,134029,8673,6702
5344988,134029,8674,6698
5345488,134030,8675,6696
5345988,134028,8676,6700
5346488,134026,8677,6701
5346988,134027,8678,6699
5347488,134025,8679,6703
5347988,134025,8679,6699
5348488,134025,8680,6699
5348988,134025,8681,6700
5349488,134023,8682,6702
5349988,134021,8683,6699
5350488,134020,8684,6696
5350988,134021,8685,6695
5351488,134020,8686,6698
5351988,134018,8687,6698
5352488,134018,8688,6696
5352988,134018,8689,6697
5353488,134018,8690,6699
5353988,134017,8691,6701
5354488,134015,8692,6704
5354988,134014,8693,6701
5355488,134012,8693,6700
5355988,134012,8694,6701
5356488,134011,8695,6699
5356988,134011,8696,6703
5357488,134012,8697,6705
5357988,134010,8698,6698
5358488,134008,8699,6702
5358988,134009,8700,6701
5359488,134011,8701,6703
5359988,134009,8702,6702
5360488,134008,8703,6699
5360988,134008,8704,6701
5361488,134007,8705,6699
5361988,134005,8706,6703
5362488,134005,8706,6701
5362988,134004,8707,6700
5363488,134003,8708,6702
5363988,134003,8709,6701
5364488,134000,8710,6703
5364988,133999,8711,6702
5365488,133998,8712,6700
5365988,133999,8713,6703
5366488,133996,8714,6698
5366988,133997,8715,6696
5367488,133998,8716,6698
5367988,133997,8716,6699
5368488,133997,8717,6701
5368988,133996,8718,6703
5369488,133994,8719,6703
5369988,133993,8720,6702
5370488,133994,8721,6702
5370988,133994,8722,6705
5371488,133993,8723,6704
5371988,133991,8724,6701
5372488,133991,8725,6699
5372988,133990,8726,6703
5373488,133987,8727,6704
5373988,133987,8728,6703
5374488,133987,8729,6704
5374988,133985,8730,6699
5375488,133985,8730,6700
5375988,133985,8731,6702
5376488,133985,8732,6701
5376988,133983,8733,6700
5377488,133983,8734,6700
5377988,133982,8735,6700
5378488,133982,8736,6700
5378988,133981,8737,6701
5379488,133979,8738,6702
5379988,133978,8739,6701
5380488,133979,8740,6702
5380988,133976,8741,6701
5381488,133977,8742,6708
5381988,133974,8743,6704
5382488,133976,8743,6703
5382988,133974,8744,6705
5383488,133973,8745,6704
5383988,133972,8746,6702
5384488,133973,8747,6702
5384988,133972,8748,6702
5385488,133970,8749,6704
5385988,133969,8750,6702
5386488,133970,8751,6702
5386988,133971,8752,6704
5387488,133969,8753,6703
5387988,133967,8754,6701
5388488,133967,8755,6703
5388988,133966,8756,6706
5389488,133965,8757,6706
5389988,133965,8757,6701
5390488,133964,8758,6702
5390988,133963,8759,6702
5391488,133961,8760,6701
5391988,133960,8761,6703
5392488,133961,8762,6706
5392988,133959,8763,6703
5393488,133958,8764,6700
5393988,133959,8765,6697
5394488,133958,8766,6703
5394988,133958,8767,6706
5395488,133957,8768,6705
5395988,133957,8769,6707
5396988,133955,8770,6705
5397488,133953,8771,6699
5397988,133953,8772,6699
5398488,133950,8773,6700
5398988,133950,8774,6700
5399488,133949,8775,6704
5399988,133951,8776,6703
5400488,133949,8777,6704
5400988,133949,8778,6702
5401488,133947,8779,6699
5402125,133947,8780,6702
5402625,133945,8781,6701
5403125,133945,8782,6702
5403626,133944,8783,6703
5404126,133945,8783,6700
5404627,133943,8784,6702
5405127,133942,8785,6701
5405628,133942,8786,6700
5406128,133940,8787,6702
5406629,133940,8788,6702
5407129,133938,8789,6706
5407630,133939,8790,6704
5408130,133939,8791,6701
5408631,133940,8792,6697
5409131,133936,8793,6702
5409632,133937,8794,6703
5410132,133936,8795,6696
5410633,133936,8796,6699
5411133,133935,8797,6703
5411634,133933,8797,6702
5412134,133933,8798,6706
5412635,133933,8799,6699
5413135,133931,8800,6702
5413636,133931,8801,6697
5414136,133930,8802,6704
5414637,133929,8803,6701
5415137,133927,8804,6699
5415638,133929,8805,6699
5416138,133926,8806,6697
5416639,133925,8807,6695
5417139,133924,8808,6699
5417640,133926,8809,6700
5418140,133923,8810,6705
5418641,133924,8810,6699
5419141,133922,8811,6701
5419642,133921,8812,6705
5420142,133921,8813,6699
5420643,133918,8814,6701
5421143,133918,8815,6698
5421644,133919,8816,6699
5422144,133918,8817,6701
5422645,133916,8818,6697
5423145,133919,8819,6699
5423646,133916,8820,6698
5424146,133915,8821,6694
5424647,133914,8822,6697
5425147,133912,8823,6699
5425648,133911,8823,6698
5426148,133911,8824,6701
5426649,133910,8825,6696
5427149,133911,8826,6700
5427650,133911,8827,6699
5428150,133909,8828,6702
5428651,133908,8829,6698
5429151,133910,8830,6698
5429652,133907,8831,6698
5430152,133908,8832,6701
5430653,133906,8833,6696
5431153,133902,8834,6700
5431654,133900,8835,6698
5432154,133902,8836,6700
5432655,133902,8836,6699
5433155,133901,8837,6699
5433656,133902,8838,6696
5434156,133900,8839,6701
5434657,133898,8840,6697
5435157,133899,8841,6701
5435658,133897,8842,6699
5436158,133895,8843,6697
5436659,133897,8844,6699
5437159,133896,8845,6699
5437660,133895,8846,6698
5438160,133893,8847,6695
5438661,133891,8848,6698
5439161,133892,8849,6697
5439662,133890,8850,6699
5440162,133891,8850,6696
5440663,133890,8851,6697
5441163,133887,8852,6697
5441664,133889,8853,6695
5442164,133889,8854,6696
5442665,133886,8855,6697
5443165,133886,8856,6694
5443666,133887,8857,6694
5444166,133883,8858,6693
5444667,133883,8859,6701
5445167,133883,8860,6700
5445668,133881,8861,6695
5446168,133883,8862,6696
5446669,133881,8863,6700
5447169,133879,8863,6698
5447670,133879,8864,6696
5448170,133878,8865,6700
5448671,133879,8866,6699
5449171,133879,8867,6700
5449672,133877,8868,6698
5450172,133878,8869,6694
5450673,133874,8870,6697
5451173,133875,8871,6696
5451674,133876,8872,6702
5452174,133875,8873,6702
5452675,133873,8874,6700
5453175,133873,8875,6698
5453676,133874,8876,6703
5454176,133871,8876,6703
5454677,133870,8877,6699
5455177,133869,8878,6703
5455678,133869,8879,6703
5456178,133869,8880,6701
5456679,133868,8881,6702
5457179,133867,8882,6696
5457680,133864,8883,6699
5458180,133864,8884,6699
5458681,133863,8885,6698
5459181,133864,8886,6699
5459682,133862,8887,6700
5460182,133862,8888,6700
5460683,133859,8889,6694
5461183,133860,8889,6699
5461684,133857,8890,6702
5462184,133860,8891,6694
5462685,133857,8892,6696
5463185,133858,8893,6698
5463686,133857,8894,6701
5464186,133857,8895,6697
5464687,133858,8896,6698
5465187,133856,8897,6698
5465688,133855,8898,6703
5466188,133853,8899,6702
5466689,133852,8900,6700
5467189,133853,8901,6700
5467690,133852,8902,6696
5468190,133849,8903,6702
5468691,133848,8903,6704
5469191,133849,8904,6701
5469692,133848,8905,6699
5470192,133846,8906,6703
5470693,133848,8907,6699
5471193,133844,8908,6699
5471694,133846,8909,6700
5472194,133844,8910,6698
5472695,133843,8911,6698
5473195,133844,8912,6700
5473696,133842,8913,6699
5474196,133840,8914,6698
5474697,133840,8915,6700
5475197,133840,8916,6698
5475698,133839,8916,6702
5476198,133839,8917,6702
5476699,133839,8918,6700
5477199,133837,8919,6701
5477700,133837,8920,6701
5478200,133835,8921,6697
5478701,133837,8922,6695
5479201,133835,8923,6699
5479702,133833,8924,6697
5480202,133833,8925,6704
5480703,133834,8926,6699
5481203,133831,8927,6699
5481704,133832,8928,6699
5482204,133830,8929,6700
5482705,133830,8929,6704
5483205,133828,8930,6701
5483706,133828,8931,6700
5484206,133826,8932,6707
5484707,133827,8933,6706
5485207,133824,8934,6704
5485708,133826,8935,6705
5486208,133825,8936,6706
5486709,133824,8937,6705
5487209,133823,8938,6702
5487710,133823,8939,6703
5488210,133822,8940,6707
5488711,133822,8941,6702
5489211,133821,8942,6704
5489712,133822,8942,6702
5490212,133822,8943,6702
5490713,133821,8944,6702
5491213,133818,8945,6701
5491714,133818,8946,6702
5492214,133817,8947,6699
5492715,133817,8948,6699
5493215,133814,8949,6698
5493716,133815,8950,6699
5494216,133814,8951,6699
5494717,133813,8952,6701
5495217,133812,8953,6699
5495718,133809,8954,6704
5496218,133810,8955,6701
5496719,133808,8956,6703
5497219,133807,8956,6701
5497720,133808,8957,6698
5498220,133807,8958,6704
5498721,133807,8959,6697
5499221,133806,8960,6700
5499722,133803,8961,6696
5500222,133806,8962,6699
5500723,133802,8963,6697
5501223,133801,8964,6699
5501724,133801,8965,6704
5502224,133800,8966,6701
5502725,133800,8967,6707
5503225,133801,8968,6700
5503726,133800,8969,6697
5504226,133800,8969,6697
5504727,133799,8970,6699
5505227,133798,8971,6698
5505728,133796,8972,6696
5506228,133797,8973,6695
5506729,133796,8974,6695
5507229,133794,8975,6695
5507730,133794,8976,6693
5508230,133792,8977,6696
5508731,133792,8978,6695
5509231,133791,8979,6695
5509732,133790,8980,6699
5510232,133789,8981,6697
5510733,133788,8982,6696
5511734,133787,8983,6700
5512234,133787,8984,6698
5512735,133785,8985,6697
5513235,133787,8986,6696
5513736,133785,8987,6699
5514236,133785,8988,6702
5514737,133785,8989,6697
5515237,133785,8990,6695
5515738,133785,8991,6701
5516238,133784,8992,6697
5516739,133783,8993,6699
5517239,133783,8994,6700
5517740,133779,8995,6697
5518240,133777,8995,6697
5518741,133777,8996,6702
5519241,133777,8997,6697
5519742,133776,8998,6701
5520242,133775,8999,6700
5520743,133773,9000,6699
5521243,133774,9001,6700
5521744,133774,9002,6698
5522244,133772,9003,6693
5522745,133774,9004,6695
5523245,133770,9005,6698
5523746,133772,9006,6695
5524246,133771,9007,6699
5524747,133771,9008,6699
5525247,133770,9009,6701
5525748,133769,9009,6699
5526248,133768,9010,6699
5526749,133766,9011,6697
5527249,133767,9012,6698
5527750,133766,9013,6696
5528250,133765,9014,6698
5528751,133763,9015,6699
5529251,133764,9016,6700
5529752,133762,9017,6696
5530252,133763,9018,6694
5530753,133764,9019,6696
